workerid	rt	trial_type	stim_type	trial_num	stim_determiner	trialNum	stim_color	stim_prevalence	stim_part	response	stim_category
1	2967	truth_conditions	distinct	NA	most	15	red	90	spots	True	sapers
1	3359	truth_conditions	irrelevant	NA	most	16	yellow	70	scales	True	dorbs
1	2803	truth_conditions	danger	NA	most	17	yellow	30	legs	False	ludinos
1	3233	truth_conditions	danger	NA	most	18	green	50	shells	False	moxes
1	3405	truth_conditions	distinct	NA	most	19	purple	10	tails	False	taifels
1	4332	truth_conditions	distinct	NA	most	20	copper	50	stripes	False	mooks
1	3654	truth_conditions	irrelevant	NA	most	21	copper	70	fur	True	kweps
1	2422	truth_conditions	danger	NA	most	22	gold	50	stripes	False	daiths
1	3201	truth_conditions	irrelevant	NA	most	23	purple	90	shells	True	javs
1	4778	truth_conditions	distinct	NA	most	24	blue	30	scales	False	reesles
1	8885	truth_conditions	danger	NA	most	25	red	70	scales	True	blins
1	2341	truth_conditions	distinct	NA	most	26	gold	90	feathers	True	plovs
1	10274	truth_conditions	distinct	NA	most	27	orange	70	shells	True	luzaks
1	8688	truth_conditions	irrelevant	NA	most	28	red	30	feathers	False	noobs
1	2734	truth_conditions	irrelevant	NA	most	29	silver	50	stripes	False	frams
2	18208	implied_prevalence	distinct	0	generic	NA	orange	NA	shells	100	luzaks
2	10479	implied_prevalence	distinct	1	generic	NA	blue	NA	scales	100	reesles
2	9053	implied_prevalence	distinct	2	generic	NA	red	NA	spots	100	sapers
2	9299	implied_prevalence	distinct	3	generic	NA	green	NA	teeth	100	zoovs
2	7725	implied_prevalence	irrelevant	4	generic	NA	blue	NA	teeth	100	thups
2	8031	implied_prevalence	danger	5	generic	NA	silver	NA	fur	100	morseths
2	6337	implied_prevalence	distinct	6	generic	NA	copper	NA	stripes	100	mooks
2	3743	implied_prevalence	danger	7	generic	NA	blue	NA	ears	100	cheebas
2	5086	implied_prevalence	irrelevant	8	generic	NA	pink	NA	legs	100	feps
2	3704	implied_prevalence	irrelevant	9	generic	NA	copper	NA	fur	100	kweps
2	7129	implied_prevalence	irrelevant	10	generic	NA	red	NA	feathers	100	noobs
2	3983	implied_prevalence	irrelevant	11	generic	NA	gold	NA	spots	100	stups
2	6735	implied_prevalence	danger	12	generic	NA	green	NA	shells	100	moxes
2	7365	implied_prevalence	danger	13	generic	NA	gold	NA	stripes	100	daiths
2	3816	implied_prevalence	distinct	14	generic	NA	gold	NA	feathers	100	plovs
2	3600	implied_prevalence	danger	15	generic	NA	purple	NA	feathers	100	lorches
2	2607	implied_prevalence	irrelevant	16	generic	NA	orange	NA	ears	100	kazzes
2	2464	implied_prevalence	irrelevant	17	generic	NA	purple	NA	shells	100	javs
2	4158	implied_prevalence	danger	18	generic	NA	orange	NA	tails	100	zorbs
2	4345	implied_prevalence	irrelevant	19	generic	NA	green	NA	tails	100	trufts
2	2646	implied_prevalence	irrelevant	20	generic	NA	yellow	NA	scales	100	dorbs
2	2840	implied_prevalence	distinct	21	generic	NA	pink	NA	ears	100	elleps
2	2829	implied_prevalence	danger	22	generic	NA	red	NA	scales	100	blins
2	2779	implied_prevalence	distinct	23	generic	NA	purple	NA	tails	100	taifels
2	5873	implied_prevalence	distinct	24	generic	NA	yellow	NA	fur	100	ollers
2	3308	implied_prevalence	distinct	25	generic	NA	silver	NA	legs	100	ackles
2	2130	implied_prevalence	danger	26	generic	NA	pink	NA	teeth	100	krivels
2	2422	implied_prevalence	danger	27	generic	NA	yellow	NA	legs	100	ludinos
2	2265	implied_prevalence	danger	28	generic	NA	copper	NA	spots	100	glippets
2	2958	implied_prevalence	irrelevant	29	generic	NA	silver	NA	stripes	100	frams
3	7629	implied_prevalence	irrelevant	0	generic	NA	blue	NA	teeth	90	thups
3	20239	implied_prevalence	irrelevant	1	generic	NA	red	NA	feathers	90	noobs
3	11244	implied_prevalence	distinct	2	generic	NA	silver	NA	legs	95	ackles
3	16152	implied_prevalence	irrelevant	3	generic	NA	orange	NA	ears	90	kazzes
3	23458	implied_prevalence	danger	4	generic	NA	blue	NA	ears	90	cheebas
3	19454	implied_prevalence	danger	5	generic	NA	purple	NA	feathers	90	lorches
3	8113	implied_prevalence	distinct	6	generic	NA	orange	NA	shells	95	luzaks
3	8062	implied_prevalence	danger	7	generic	NA	red	NA	scales	95	blins
3	7503	implied_prevalence	irrelevant	8	generic	NA	gold	NA	spots	90	stups
3	23289	implied_prevalence	irrelevant	9	generic	NA	pink	NA	legs	90	feps
3	4836	implied_prevalence	distinct	10	generic	NA	blue	NA	scales	95	reesles
3	5569	implied_prevalence	danger	11	generic	NA	silver	NA	fur	95	morseths
3	5331	implied_prevalence	distinct	12	generic	NA	yellow	NA	fur	95	ollers
3	4131	implied_prevalence	distinct	13	generic	NA	copper	NA	stripes	95	mooks
3	5415	implied_prevalence	danger	14	generic	NA	orange	NA	tails	95	zorbs
3	6203	implied_prevalence	irrelevant	15	generic	NA	copper	NA	fur	90	kweps
3	5560	implied_prevalence	danger	16	generic	NA	green	NA	shells	95	moxes
3	5846	implied_prevalence	irrelevant	17	generic	NA	silver	NA	stripes	90	frams
3	5214	implied_prevalence	danger	18	generic	NA	copper	NA	spots	95	glippets
3	6573	implied_prevalence	distinct	19	generic	NA	pink	NA	ears	95	elleps
3	20883	implied_prevalence	irrelevant	20	generic	NA	yellow	NA	scales	90	dorbs
3	3727	implied_prevalence	distinct	21	generic	NA	gold	NA	feathers	95	plovs
3	5250	implied_prevalence	irrelevant	22	generic	NA	purple	NA	shells	90	javs
3	4040	implied_prevalence	distinct	23	generic	NA	red	NA	spots	95	sapers
3	5660	implied_prevalence	danger	24	generic	NA	pink	NA	teeth	95	krivels
3	7183	implied_prevalence	irrelevant	25	generic	NA	green	NA	tails	90	trufts
3	4942	implied_prevalence	distinct	26	generic	NA	green	NA	teeth	95	zoovs
3	6081	implied_prevalence	distinct	27	generic	NA	purple	NA	tails	95	taifels
3	4402	implied_prevalence	danger	28	generic	NA	yellow	NA	legs	95	ludinos
3	5862	implied_prevalence	danger	29	generic	NA	gold	NA	stripes	95	daiths
4	16321	implied_prevalence	danger	0	generic	NA	silver	NA	fur	100	morseths
4	9086	implied_prevalence	danger	1	generic	NA	orange	NA	tails	100	zorbs
4	11250	implied_prevalence	danger	2	generic	NA	purple	NA	feathers	100	lorches
4	11573	implied_prevalence	irrelevant	3	generic	NA	purple	NA	shells	100	javs
4	10883	implied_prevalence	distinct	4	generic	NA	red	NA	spots	100	sapers
4	32739	implied_prevalence	irrelevant	5	generic	NA	orange	NA	ears	100	kazzes
4	28770	implied_prevalence	distinct	6	generic	NA	yellow	NA	fur	100	ollers
4	17356	implied_prevalence	danger	7	generic	NA	copper	NA	spots	100	glippets
4	23995	implied_prevalence	danger	8	generic	NA	green	NA	shells	100	moxes
4	16140	implied_prevalence	irrelevant	9	generic	NA	yellow	NA	scales	95	dorbs
4	7654	implied_prevalence	irrelevant	10	generic	NA	silver	NA	stripes	95	frams
4	6604	implied_prevalence	irrelevant	11	generic	NA	blue	NA	teeth	100	thups
4	47959	implied_prevalence	irrelevant	12	generic	NA	gold	NA	spots	100	stups
4	4966	implied_prevalence	danger	13	generic	NA	red	NA	scales	100	blins
4	6725	implied_prevalence	irrelevant	14	generic	NA	copper	NA	fur	95	kweps
4	6664	implied_prevalence	distinct	15	generic	NA	copper	NA	stripes	100	mooks
4	7660	implied_prevalence	danger	16	generic	NA	gold	NA	stripes	100	daiths
4	6513	implied_prevalence	distinct	17	generic	NA	orange	NA	shells	95	luzaks
4	4506	implied_prevalence	distinct	18	generic	NA	pink	NA	ears	100	elleps
4	5931	implied_prevalence	danger	19	generic	NA	yellow	NA	legs	100	ludinos
4	6280	implied_prevalence	danger	20	generic	NA	pink	NA	teeth	100	krivels
4	7585	implied_prevalence	danger	21	generic	NA	blue	NA	ears	100	cheebas
4	5148	implied_prevalence	distinct	22	generic	NA	silver	NA	legs	95	ackles
4	5097	implied_prevalence	distinct	23	generic	NA	green	NA	teeth	95	zoovs
4	10606	implied_prevalence	irrelevant	24	generic	NA	green	NA	tails	95	trufts
4	5365	implied_prevalence	distinct	25	generic	NA	gold	NA	feathers	100	plovs
4	4630	implied_prevalence	distinct	26	generic	NA	blue	NA	scales	100	reesles
4	6255	implied_prevalence	irrelevant	27	generic	NA	pink	NA	legs	95	feps
4	21939	implied_prevalence	distinct	28	generic	NA	purple	NA	tails	95	taifels
4	9642	implied_prevalence	irrelevant	29	generic	NA	red	NA	feathers	100	noobs
5	17492	truth_conditions	distinct	NA	most	0	purple	50	tails	False	taifels
5	20190	truth_conditions	distinct	NA	most	1	pink	70	ears	False	elleps
5	13898	truth_conditions	danger	NA	most	2	red	50	scales	False	blins
5	17006	truth_conditions	irrelevant	NA	most	3	yellow	30	scales	False	dorbs
5	34606	truth_conditions	danger	NA	most	4	yellow	30	legs	False	ludinos
5	12844	truth_conditions	danger	NA	most	5	gold	10	stripes	False	daiths
5	16091	truth_conditions	irrelevant	NA	most	6	copper	90	fur	True	kweps
5	38243	truth_conditions	distinct	NA	most	7	copper	30	stripes	False	mooks
5	9392	truth_conditions	distinct	NA	most	8	silver	50	legs	False	ackles
5	2389	truth_conditions	irrelevant	NA	most	9	green	70	tails	True	trufts
5	5156	truth_conditions	distinct	NA	most	10	yellow	90	fur	True	ollers
5	35519	truth_conditions	irrelevant	NA	most	11	silver	70	stripes	True	frams
5	22593	truth_conditions	danger	NA	most	12	silver	50	fur	False	morseths
5	87429	truth_conditions	danger	NA	most	13	copper	70	spots	True	glippets
5	37134	truth_conditions	irrelevant	NA	most	14	orange	10	ears	False	kazzes
5	12109	truth_conditions	danger	NA	most	15	purple	30	feathers	False	lorches
5	6577	truth_conditions	distinct	NA	most	16	gold	70	feathers	True	plovs
5	3742	truth_conditions	danger	NA	most	17	pink	90	teeth	True	krivels
5	8725	truth_conditions	danger	NA	most	18	orange	70	tails	True	zorbs
5	9047	truth_conditions	irrelevant	NA	most	19	red	30	feathers	False	noobs
5	4779	truth_conditions	distinct	NA	most	20	orange	90	shells	True	luzaks
5	15547	truth_conditions	irrelevant	NA	most	21	purple	50	shells	False	javs
5	2686	truth_conditions	distinct	NA	most	22	red	10	spots	False	sapers
5	2540	truth_conditions	distinct	NA	most	23	green	10	teeth	False	zoovs
5	2954	truth_conditions	irrelevant	NA	most	24	pink	50	legs	False	feps
5	4249	truth_conditions	distinct	NA	most	25	blue	30	scales	False	reesles
5	2771	truth_conditions	danger	NA	most	26	blue	90	ears	True	cheebas
5	4351	truth_conditions	danger	NA	most	27	green	10	shells	False	moxes
5	3085	truth_conditions	irrelevant	NA	most	28	blue	10	teeth	False	thups
5	2233	truth_conditions	irrelevant	NA	most	29	gold	90	spots	True	stups
6	52145	truth_conditions	distinct	NA	some	0	green	90	teeth	False	zoovs
6	43888	truth_conditions	danger	NA	some	1	pink	10	teeth	True	krivels
6	14535	truth_conditions	irrelevant	NA	some	2	purple	30	shells	False	javs
6	16690	truth_conditions	distinct	NA	some	3	pink	10	ears	False	elleps
6	11903	truth_conditions	irrelevant	NA	some	4	orange	50	ears	False	kazzes
6	15630	truth_conditions	danger	NA	some	5	silver	70	fur	True	morseths
6	8404	truth_conditions	irrelevant	NA	some	6	green	30	tails	True	trufts
6	9128	truth_conditions	distinct	NA	some	7	silver	10	legs	False	ackles
6	5564	truth_conditions	danger	NA	some	8	gold	70	stripes	True	daiths
6	4355	truth_conditions	distinct	NA	some	9	yellow	30	fur	True	ollers
6	4500	truth_conditions	irrelevant	NA	some	10	silver	50	stripes	True	frams
6	3790	truth_conditions	danger	NA	some	11	copper	30	spots	False	glippets
6	2680	truth_conditions	irrelevant	NA	some	12	red	70	feathers	True	noobs
6	4304	truth_conditions	danger	NA	some	13	orange	90	tails	True	zorbs
6	3680	truth_conditions	distinct	NA	some	14	blue	50	scales	True	reesles
6	6272	truth_conditions	danger	NA	some	15	yellow	50	legs	True	ludinos
6	2955	truth_conditions	irrelevant	NA	some	16	gold	90	spots	True	stups
6	16207	truth_conditions	irrelevant	NA	some	17	copper	90	fur	True	kweps
6	14128	truth_conditions	distinct	NA	some	18	gold	30	feathers	False	plovs
6	7629	truth_conditions	distinct	NA	some	19	purple	70	tails	True	taifels
6	6743	truth_conditions	irrelevant	NA	some	20	yellow	10	scales	False	dorbs
6	3145	truth_conditions	distinct	NA	some	21	orange	70	shells	True	luzaks
6	7390	truth_conditions	danger	NA	some	22	red	30	scales	False	blins
6	3175	truth_conditions	distinct	NA	some	23	red	90	spots	True	sapers
6	8548	truth_conditions	danger	NA	some	24	purple	10	feathers	False	lorches
6	3082	truth_conditions	danger	NA	some	25	blue	90	ears	True	cheebas
6	5356	truth_conditions	distinct	NA	some	26	copper	50	stripes	True	mooks
6	5547	truth_conditions	irrelevant	NA	some	27	pink	10	legs	False	feps
6	29953	truth_conditions	irrelevant	NA	some	28	blue	70	teeth	True	thups
6	3644	truth_conditions	danger	NA	some	29	green	50	shells	True	moxes
7	18053	implied_prevalence	danger	0	most	NA	red	NA	scales	51	blins
7	29357	implied_prevalence	distinct	1	most	NA	blue	NA	scales	34	reesles
7	23084	implied_prevalence	irrelevant	2	most	NA	purple	NA	shells	51	javs
7	29901	implied_prevalence	irrelevant	3	most	NA	red	NA	feathers	34	noobs
7	21625	implied_prevalence	danger	4	most	NA	copper	NA	spots	60	glippets
7	12869	implied_prevalence	distinct	5	most	NA	red	NA	spots	80	sapers
7	14556	implied_prevalence	irrelevant	6	most	NA	blue	NA	teeth	80	thups
7	16214	implied_prevalence	distinct	7	most	NA	silver	NA	legs	90	ackles
7	33590	implied_prevalence	distinct	8	most	NA	orange	NA	shells	60	luzaks
7	15053	implied_prevalence	danger	9	most	NA	pink	NA	teeth	65	krivels
7	14634	implied_prevalence	irrelevant	10	most	NA	orange	NA	ears	60	kazzes
7	12536	implied_prevalence	irrelevant	11	most	NA	yellow	NA	scales	70	dorbs
7	15836	implied_prevalence	danger	12	most	NA	green	NA	shells	60	moxes
7	13110	implied_prevalence	distinct	13	most	NA	pink	NA	ears	51	elleps
7	17988	implied_prevalence	danger	14	most	NA	purple	NA	feathers	70	lorches
7	13380	implied_prevalence	distinct	15	most	NA	purple	NA	tails	80	taifels
7	24522	implied_prevalence	distinct	16	most	NA	green	NA	teeth	60	zoovs
7	11446	implied_prevalence	danger	17	most	NA	gold	NA	stripes	90	daiths
7	10684	implied_prevalence	irrelevant	18	most	NA	pink	NA	legs	51	feps
7	7933	implied_prevalence	irrelevant	19	most	NA	gold	NA	spots	80	stups
7	8035	implied_prevalence	irrelevant	20	most	NA	copper	NA	fur	60	kweps
7	18510	implied_prevalence	distinct	21	most	NA	yellow	NA	fur	53	ollers
7	9208	implied_prevalence	danger	22	most	NA	yellow	NA	legs	75	ludinos
7	14944	implied_prevalence	irrelevant	23	most	NA	green	NA	tails	60	trufts
7	6863	implied_prevalence	distinct	24	most	NA	copper	NA	stripes	60	mooks
7	8202	implied_prevalence	danger	25	most	NA	silver	NA	fur	70	morseths
7	9749	implied_prevalence	irrelevant	26	most	NA	silver	NA	stripes	80	frams
7	9909	implied_prevalence	danger	27	most	NA	blue	NA	ears	76	cheebas
7	7395	implied_prevalence	danger	28	most	NA	orange	NA	tails	76	zorbs
7	6894	implied_prevalence	distinct	29	most	NA	gold	NA	feathers	70	plovs
8	8111	truth_conditions	irrelevant	NA	generic	0	green	70	tails	True	trufts
8	14268	truth_conditions	distinct	NA	generic	1	yellow	10	fur	True	ollers
8	4695	truth_conditions	distinct	NA	generic	2	silver	50	legs	True	ackles
8	3832	truth_conditions	irrelevant	NA	generic	3	orange	50	ears	True	kazzes
8	3183	truth_conditions	irrelevant	NA	generic	4	copper	10	fur	True	kweps
8	3871	truth_conditions	irrelevant	NA	generic	5	purple	90	shells	True	javs
8	4040	truth_conditions	irrelevant	NA	generic	6	gold	10	spots	True	stups
8	4024	truth_conditions	irrelevant	NA	generic	7	red	50	feathers	True	noobs
8	2928	truth_conditions	distinct	NA	generic	8	pink	30	ears	True	elleps
8	4384	truth_conditions	distinct	NA	generic	9	copper	70	stripes	True	mooks
8	3152	truth_conditions	danger	NA	generic	10	blue	30	ears	True	cheebas
8	4096	truth_conditions	danger	NA	generic	11	gold	50	stripes	True	daiths
8	3360	truth_conditions	irrelevant	NA	generic	12	yellow	70	scales	True	dorbs
8	3719	truth_conditions	danger	NA	generic	13	silver	90	fur	True	morseths
8	4767	truth_conditions	irrelevant	NA	generic	14	silver	30	stripes	True	frams
8	4063	truth_conditions	distinct	NA	generic	15	purple	90	tails	True	taifels
8	2144	truth_conditions	distinct	NA	generic	16	blue	50	scales	True	reesles
8	2544	truth_conditions	irrelevant	NA	generic	17	blue	30	teeth	True	thups
8	2911	truth_conditions	irrelevant	NA	generic	18	pink	90	legs	True	feps
8	3112	truth_conditions	distinct	NA	generic	19	green	10	teeth	True	zoovs
8	3032	truth_conditions	distinct	NA	generic	20	orange	30	shells	True	luzaks
8	3384	truth_conditions	danger	NA	generic	21	yellow	50	legs	True	ludinos
8	2791	truth_conditions	distinct	NA	generic	22	gold	70	feathers	True	plovs
8	2568	truth_conditions	danger	NA	generic	23	orange	10	tails	True	zorbs
8	2737	truth_conditions	danger	NA	generic	24	red	10	scales	True	blins
8	2255	truth_conditions	danger	NA	generic	25	purple	90	feathers	True	lorches
8	3016	truth_conditions	distinct	NA	generic	26	red	90	spots	True	sapers
8	4823	truth_conditions	danger	NA	generic	27	green	30	shells	True	moxes
8	4135	truth_conditions	danger	NA	generic	28	pink	70	teeth	True	krivels
8	2927	truth_conditions	danger	NA	generic	29	copper	70	spots	True	glippets
9	4102	implied_prevalence	irrelevant	0	most	NA	red	NA	feathers	30	noobs
9	76575	implied_prevalence	irrelevant	1	most	NA	blue	NA	teeth	60	thups
9	2251	implied_prevalence	distinct	2	most	NA	green	NA	teeth	50	zoovs
9	1743	implied_prevalence	danger	3	most	NA	red	NA	scales	70	blins
9	2057	implied_prevalence	danger	4	most	NA	pink	NA	teeth	55	krivels
9	2428	implied_prevalence	distinct	5	most	NA	pink	NA	ears	49	elleps
9	2751	implied_prevalence	danger	6	most	NA	orange	NA	tails	54	zorbs
9	2647	implied_prevalence	distinct	7	most	NA	copper	NA	stripes	87	mooks
9	2159	implied_prevalence	danger	8	most	NA	silver	NA	fur	67	morseths
9	3393	implied_prevalence	distinct	9	most	NA	silver	NA	legs	78	ackles
9	2988	implied_prevalence	distinct	10	most	NA	blue	NA	scales	67	reesles
9	2823	implied_prevalence	distinct	11	most	NA	red	NA	spots	98	sapers
9	120481	implied_prevalence	irrelevant	12	most	NA	silver	NA	stripes	67	frams
9	1749	implied_prevalence	irrelevant	13	most	NA	gold	NA	spots	45	stups
9	1726	implied_prevalence	irrelevant	14	most	NA	orange	NA	ears	45	kazzes
9	1839	implied_prevalence	distinct	15	most	NA	gold	NA	feathers	34	plovs
9	1881	implied_prevalence	danger	16	most	NA	purple	NA	feathers	45	lorches
9	1533	implied_prevalence	distinct	17	most	NA	orange	NA	shells	45	luzaks
9	1559	implied_prevalence	danger	18	most	NA	green	NA	shells	67	moxes
9	1519	implied_prevalence	distinct	19	most	NA	yellow	NA	fur	65	ollers
9	1856	implied_prevalence	danger	20	most	NA	gold	NA	stripes	54	daiths
9	2169	implied_prevalence	danger	21	most	NA	copper	NA	spots	34	glippets
9	1963	implied_prevalence	danger	22	most	NA	yellow	NA	legs	34	ludinos
9	2612	implied_prevalence	irrelevant	23	most	NA	yellow	NA	scales	87	dorbs
9	2584	implied_prevalence	irrelevant	24	most	NA	green	NA	tails	65	trufts
9	2320	implied_prevalence	irrelevant	25	most	NA	purple	NA	shells	56	javs
9	2242	implied_prevalence	distinct	26	most	NA	purple	NA	tails	78	taifels
9	2172	implied_prevalence	danger	27	most	NA	blue	NA	ears	98	cheebas
9	2071	implied_prevalence	irrelevant	28	most	NA	copper	NA	fur	65	kweps
9	2328	implied_prevalence	irrelevant	29	most	NA	pink	NA	legs	87	feps
10	15856	truth_conditions	danger	NA	generic	0	green	90	shells	True	moxes
10	16836	truth_conditions	danger	NA	generic	1	pink	10	teeth	True	krivels
10	12476	truth_conditions	irrelevant	NA	generic	2	purple	70	shells	True	javs
10	10400	truth_conditions	irrelevant	NA	generic	3	orange	50	ears	True	kazzes
10	8307	truth_conditions	irrelevant	NA	generic	4	gold	90	spots	True	stups
10	10399	truth_conditions	distinct	NA	generic	5	silver	30	legs	True	ackles
10	11437	truth_conditions	distinct	NA	generic	6	purple	70	tails	True	taifels
10	9996	truth_conditions	distinct	NA	generic	7	green	70	teeth	True	zoovs
10	18446	truth_conditions	danger	NA	generic	8	purple	10	feathers	True	lorches
10	11229	truth_conditions	irrelevant	NA	generic	9	silver	90	stripes	True	frams
10	41259	truth_conditions	danger	NA	generic	10	yellow	70	legs	True	ludinos
10	6708	truth_conditions	distinct	NA	generic	11	blue	10	scales	True	reesles
10	13426	truth_conditions	irrelevant	NA	generic	12	pink	50	legs	True	feps
10	11033	truth_conditions	irrelevant	NA	generic	13	blue	10	teeth	True	thups
10	60069	truth_conditions	distinct	NA	generic	14	red	90	spots	True	sapers
10	11140	truth_conditions	danger	NA	generic	15	copper	30	spots	True	glippets
10	11572	truth_conditions	danger	NA	generic	16	blue	90	ears	True	cheebas
10	8213	truth_conditions	distinct	NA	generic	17	orange	30	shells	True	luzaks
10	10427	truth_conditions	danger	NA	generic	18	gold	50	stripes	True	daiths
10	7803	truth_conditions	irrelevant	NA	generic	19	yellow	70	scales	True	dorbs
10	56291	truth_conditions	distinct	NA	generic	20	pink	10	ears	True	elleps
10	9369	truth_conditions	distinct	NA	generic	21	yellow	90	fur	True	ollers
10	8543	truth_conditions	distinct	NA	generic	22	gold	50	feathers	True	plovs
10	6870	truth_conditions	danger	NA	generic	23	orange	50	tails	True	zorbs
10	11436	truth_conditions	distinct	NA	generic	24	copper	50	stripes	True	mooks
10	12326	truth_conditions	irrelevant	NA	generic	25	red	30	feathers	True	noobs
10	7499	truth_conditions	danger	NA	generic	26	red	30	scales	True	blins
10	8990	truth_conditions	danger	NA	generic	27	silver	70	fur	True	morseths
10	6720	truth_conditions	irrelevant	NA	generic	28	copper	30	fur	True	kweps
10	7976	truth_conditions	irrelevant	NA	generic	29	green	10	tails	True	trufts
11	7949	truth_conditions	irrelevant	NA	generic	0	yellow	90	scales	True	dorbs
11	9994	truth_conditions	danger	NA	generic	1	purple	50	feathers	True	lorches
11	16840	truth_conditions	distinct	NA	generic	2	orange	90	shells	True	luzaks
11	7268	truth_conditions	danger	NA	generic	3	blue	50	ears	True	cheebas
11	19739	truth_conditions	danger	NA	generic	4	gold	10	stripes	True	daiths
11	4742	truth_conditions	danger	NA	generic	5	pink	10	teeth	True	krivels
11	8315	truth_conditions	danger	NA	generic	6	orange	90	tails	True	zorbs
11	6883	truth_conditions	danger	NA	generic	7	copper	90	spots	True	glippets
11	8167	truth_conditions	distinct	NA	generic	8	copper	90	stripes	True	mooks
11	7270	truth_conditions	irrelevant	NA	generic	9	blue	90	teeth	True	thups
11	5612	truth_conditions	distinct	NA	generic	10	silver	70	legs	True	ackles
11	5185	truth_conditions	irrelevant	NA	generic	11	orange	30	ears	False	kazzes
11	5151	truth_conditions	irrelevant	NA	generic	12	pink	10	legs	False	feps
11	5267	truth_conditions	irrelevant	NA	generic	13	gold	50	spots	True	stups
11	4738	truth_conditions	distinct	NA	generic	14	gold	50	feathers	True	plovs
11	6614	truth_conditions	danger	NA	generic	15	silver	70	fur	True	morseths
11	7995	truth_conditions	danger	NA	generic	16	yellow	30	legs	True	ludinos
11	5460	truth_conditions	distinct	NA	generic	17	purple	50	tails	True	taifels
11	5624	truth_conditions	distinct	NA	generic	18	blue	10	scales	False	reesles
11	4431	truth_conditions	irrelevant	NA	generic	19	copper	70	fur	True	kweps
11	7367	truth_conditions	irrelevant	NA	generic	20	purple	70	shells	True	javs
11	4272	truth_conditions	distinct	NA	generic	21	red	10	spots	False	sapers
11	5045	truth_conditions	irrelevant	NA	generic	22	silver	10	stripes	False	frams
11	5601	truth_conditions	danger	NA	generic	23	green	70	shells	True	moxes
11	10490	truth_conditions	distinct	NA	generic	24	pink	30	ears	False	elleps
